,Month 1,Month 2,Month 3,Month 4,Month 5
1FNKHD53,4,0,1,4,2
1FDKAN161,9,16,16,20,14
1FNALD64,2,2,6,2,4
1RDNAHM34,2,2,6,1,0
1RDWAHM51,6,2,7,3,0
1FNLUC100,2,1,2,4,20
1FNKAN70,1,0,4,6,2
1FNABN32,1,6,5,2,9
1FNJDP40,1,4,2,5,5
1FNKCC12,4,0,0,0,0
1FNBLR01,4,4,6,5,6
1FNRGH03,11,0,5,1,3
1FNKCC03,1,2,0,0,0
1FDBOM417,1,5,8,8,3
1FDBOM386,6,2,2,5,1
1FNRAJ02,3,0,0,0,3
1CRRJJO04,4,6,14,18,20
1RDNSNE01,4,1,0,2,0
1FNANA01,3,0,0,2,2
1FNKHD29,7,1,4,1,0
1FNAJM66,5,5,1,1,0
1FNKHD28,2,3,1,0,0
1FNKHD43,1,2,1,2,1
1FWAHM206,2,1,0,1,0
1CRGJKA05,2,1,0,0,0
1FNUDP29,3,1,6,1,0
1FNCHT06,1,0,0,3,0
1FDJDP46,5,4,3,8,8
1FNDUN04,3,2,1,7,5
1CRUPLK04,3,3,11,8,15
1FNKOL120,2,0,0,0,0
1FNGDH03,2,3,7,2,4
1FNALD33,3,10,7,2,6
1FNJAI105,6,4,2,1,4
1CRMHTH18,2,2,5,3,6
1FNDUN17,2,5,0,2,1
1FNKOL243,2,2,1,2,3
1FNBNW10,3,8,13,2,5
1FNBNK01,4,8,8,5,6
1RDDAHM46,5,0,6,7,0
1RDDALD04,2,12,10,11,11
1FNALD127,5,1,4,2,6
1FNBOM218,5,7,6,0,2
1FNNGU03,2,0,1,0,1
1RDNRAJ10,5,13,1,0,3
1FNBIK54,6,2,6,0,2
1FNDUN14,8,3,6,19,5
1FNBST02,1,2,5,4,0
1CRRJJH05,3,4,5,2,6
1FNSMD05,1,4,0,2,3
1FDBOM234,2,4,11,10,2
1FNVAR75,1,2,4,5,2
1FNBHL10,1,1,3,3,3
1FDBOM377,5,1,0,0,0
1FDBOM280,1,0,0,0,0
1RDNJAI14,4,9,1,6,6
1FNBRM13,4,7,6,5,10
1FDBOM200,1,4,0,6,5
1CRGJAN13,3,4,4,8,6
1FNGGN16,3,7,6,3,9
1FNANA04,4,0,3,4,13
1FNALD112,3,9,4,5,5
1FNBHL32,2,0,2,10,0
1FNBHL22,6,2,3,0,2
1FNSMD04,5,0,5,1,1
1CRMHTH04,3,1,12,11,11
1FNAHM120,2,2,0,0,1
1FNAMT19,2,14,2,7,0
1RDDKOT02,3,0,0,0,0
1CRGJSN04,3,3,2,8,3
1FNRAJ34,2,0,0,5,1
1CRRJJP29,3,4,3,3,4
1FDCHT15,2,10,4,3,13
1FNKCC16,2,0,0,0,0
1FNKAN67,3,1,5,6,16
1CRRJJP27,6,8,11,13,14
1RDWAHM60,4,4,6,3,2
1CRGJKA08,2,0,0,6,9
1CRGJKA06,3,11,4,7,4
1FDAJM30,2,0,10,9,5
1FNKOT39,1,5,4,3,4
1RDNJAI18,1,2,3,2,3
1FDKOL192,3,4,3,2,5
1FDKOT29,1,0,0,0,0
1FNKOL80,2,2,0,0,1
1FNKSH16,1,3,6,5,4
1FNKOL151,1,3,5,1,0
1FNKOT42,3,2,3,3,6
1FNKAN177,4,5,6,4,3
1RDWBAN01,3,0,1,2,10
1FNPTP30,2,4,7,2,5
1RDNAHM24,4,0,0,0,1
1CRMHMU61,1,4,2,1,6
1FDBOM393,5,1,2,2,2
1RDNAHM35,1,4,5,0,2
1FNFTP23,2,8,4,7,1
1FNKMR04,6,2,3,2,2
1RDWALD22,3,22,5,16,16
1RDDAJM12,1,0,0,0,0
1FNUNO07,1,4,2,1,1
1FNKCC11,2,0,3,4,3
1FDBOM246,6,0,0,0,0
1CRRJBM02,2,11,13,14,19
1CRGJAH23,6,8,4,8,5
1RDNFTP02,3,10,3,6,1
1FNRSM13,3,3,1,0,1
1FDBOM249,4,10,0,0,0
1RDWKOL61,2,7,1,8,1
1FDBOM344,3,10,5,0,0
1RDDMUM21,4,2,4,9,5
1FNBHL42,1,0,0,4,0
1FDBHL31,3,4,4,4,2
1FNJDP29,1,3,0,8,0
1RDWLUC39,1,3,12,12,15
1FNVAR36,5,8,0,13,0
1FNJSL08,7,1,1,3,5
1FNBOM93,3,3,1,2,3
1FNMIR17,8,7,2,0,0
1FNBNW01,7,4,0,1,3
1RDWJAI32,2,8,5,1,15
1FNRAJ20,4,0,0,1,1
1FNBNW22,7,2,2,2,6
1FNGDH17,2,0,0,0,2
1FNPRU01,3,12,0,4,10
1FNSDR12,4,2,1,1,2
1FNSIK17,6,8,3,5,22
1FNAHM162,1,2,1,4,5
1FNRAJ40,2,2,1,1,0
1FDKOL164,1,0,0,0,0
1FNKAN59,4,2,0,0,0
1FNKAN48,3,0,1,1,1
1FNFZB19,4,6,2,6,8
1CRRJBK03,3,1,3,5,3
3CRRJJH08,3,7,13,4,8
1FNKAN121,2,0,7,6,5
1FNAJM68,1,1,2,1,0
1CRGJRJ15,3,3,4,9,1
1FNPLI11,3,4,0,0,1
1FWKOL232,2,3,1,1,0
1CRMHTH06,1,2,6,3,0
1FNKAN87,4,2,3,0,1
1FDJDP15,2,5,14,5,9
1FNMRD01,4,7,1,0,0
1FNAHM01,4,2,3,1,3
1FNBND05,1,4,3,4,0
1RDNBOM02,1,2,1,1,1
1FDDUN28,5,12,14,14,8
1CRUPVA03,8,9,8,18,11
1RDNCHT01,1,1,3,7,19
1FNRAJ41,1,9,3,4,1
1RDNJMG07,4,1,8,16,12
1FWKOL226,2,7,0,0,0
1FNBRM11,2,1,2,2,8
1CRRJPA02,2,5,3,4,3
1FDABN42,3,9,9,6,4
1RDWVAR26,3,13,15,16,11
1FNKOT55,5,9,2,2,1
1FDBOM237,1,7,3,0,1
1FNAJM75,4,3,1,5,9
1FNKAN135,4,5,4,9,5
1CRRJAJ09,2,5,3,4,8
1CRRJJP15,5,9,4,7,2
1CRMHTH10,6,10,6,8,18
1FNVAR34,3,3,2,6,2
1FNRBL22,1,3,9,5,6
1FNVAR92,2,15,6,5,4
1FNCHT05,2,3,13,7,8
1CRMHMU19,2,3,9,4,3
1FNSOM01,3,6,2,0,1
1FNJDP18,4,0,7,3,5
1FNDUN20,4,6,7,9,18
1FNSIK09,2,1,6,3,4
1CRMHTH16,3,0,0,0,0
1FNKMR05,2,0,3,2,1
1FNABN22,2,7,4,2,2
1FNSRO07,4,6,4,3,2
1FNRSM07,3,5,9,5,9
1FNARV02,1,5,5,5,7
1RDNNDW01,4,0,2,1,5
1RDDLUC01,2,19,16,14,10
1FDBOM133,3,6,6,7,0
1FDBKU02,10,3,1,2,0
1FNLUC71,3,4,1,0,3
1RDDAHM48,1,3,13,10,3
1FDJAI127,1,0,0,0,0
1FNBIK20,1,0,0,0,0
1FNSMD12,1,0,0,1,0
1FNKOH02,1,1,1,1,0
1FNPTP36,1,2,5,2,3
1FNBHL17,2,3,0,4,1
1FNAHM103,3,2,1,0,1
1FNRAJ65,2,4,3,2,0
1FNHAI01,3,4,1,0,1
1RDWRSM01,2,6,4,0,2
1FNDAK07,5,4,2,3,6
1FNSKN04,1,5,14,7,1
1FNBIK16,3,7,3,1,2
1FNBHA07,1,0,4,0,2
1FNKSH12,2,3,8,2,10
1FDBOM354,2,7,3,3,24
1FDBOM257,3,10,10,7,6
1FNBRR09,2,8,3,7,5
1FNBRR08,1,1,1,6,4
1FNBRR01,2,2,4,0,4
1RDWBOM36,2,6,8,4,3
1FNRAJ17,2,3,5,5,3
1FNBHL04,1,4,8,13,7
1FNMEH26,1,0,2,1,2
1FNBNW08,3,6,1,2,3
1RDDLUC33,6,16,15,15,7
1CRUPKN08,5,12,23,12,11
1CRHUPAL06,5,5,12,24,16
1CRGJAH18,2,9,7,7,5
1FNLUC78,1,2,1,0,6
1FNBHL29,1,0,1,2,5
1FNFTP35,1,0,1,2,2
1RDNALD15,4,0,2,1,3
1FNBIK15,1,0,0,1,1
1FNPTP37,2,6,11,4,1
1FNBBN08,1,1,3,3,0
1FNLUC81,5,3,4,0,1
1FWSDR15,2,2,0,0,0
1CRGJAH31,5,10,14,14,18
1FNALD28,3,0,2,0,4
1FDBOM167,3,6,9,4,0
1CRGJRJ07,8,24,21,11,12
1FNCAC05,3,5,1,1,1
1RDNKAL01,2,4,0,5,5
1RDNSHL03,1,6,1,1,4
1CRHUPVA03,1,2,4,6,6
1RDWTNK01,1,0,0,0,0
1RDNUDP04,2,1,3,2,2
1FNJDP52,2,0,0,3,2
1RDWBOM17,2,2,0,0,3
1FNRAJ52,3,0,0,12,9
1FNALD60,3,2,5,9,5
1FNBHP02,1,2,2,2,1
1FDBOM217,2,4,12,8,7
1FNBRR06,3,1,0,0,7
1CRRJJP36,8,13,17,27,21
1FNNDA05,6,4,16,6,1
1CRMHMU26,1,5,13,4,4
1FNBHL30,2,1,2,5,4
1FDKOL127,2,1,0,0,0
1FDBHL38,6,0,1,7,22
1CRMHMU04,3,3,8,16,3
1FNRAJ30,2,1,1,5,0
1FNRAJ51,6,0,0,0,2
1FNALD96,2,18,2,10,5
1FNJAI58,4,4,0,0,1
1FDESK01,5,4,5,2,6
1FNDUN25,4,10,1,1,5
1FNMEH35,2,1,1,1,1
1FNKOT46,2,3,5,11,2
1FNJUN21,2,0,2,0,4
1FNKAN114,2,1,4,4,11
1FNMRD17,5,7,2,0,0
1RDNAHM16,1,0,1,1,2
1FNNGU04,1,1,9,3,11
1FNDAR12,2,8,7,6,2
1RDNKOL42,2,0,3,2,0
1FNBOM62,1,1,0,3,4
1FWGGN17,1,0,3,2,1
1FNBHI09,1,0,0,2,6
1RDNJAI13,3,7,3,5,5
1FNMIR10,1,2,1,0,0
1FNDAU11,3,4,7,4,4
1FNUDP32,2,1,1,0,1
1FDBOM353,3,0,0,0,0
1CRMHTH12,1,10,7,7,10
1FNTNK27,1,3,2,6,3
1CRRJJS02,3,3,3,7,13
1CRGJKH06,1,2,3,4,6
1RDNMUM52,1,2,1,4,1
1FDBOM227,1,4,4,6,4
1RDNAHM26,2,0,2,0,0
1FNKSH17,2,2,3,5,2
1FNANA45,2,3,2,0,2
1CRMHTH14,2,0,2,9,10
1CRMHMU52,4,14,18,30,24
1RDNRAJ11,5,1,2,3,1
1RDWRBL05,1,2,8,3,4
1FNAJM64,2,0,0,2,0
1CRMHMU38,2,1,1,2,4
1RDNJDP09,3,4,1,1,12
1CRUPSU03,2,11,0,3,12
1FNALW07,2,4,2,4,1
1FNCAC02,3,0,0,1,2
1FNBIK47,3,2,0,1,0
1FDBOM163,3,0,6,8,7
1FNKAN37,4,3,5,1,22
1RDNBHJ01,3,7,9,3,7
1RDDMUM48,2,4,5,8,3
1CRGJAH36,1,3,6,6,2
1CRMHMU68,1,4,5,5,2
1FNBNW16,4,8,2,6,23
1FNGGN08,1,0,6,6,5
1FNJDP53,4,4,2,1,4
1FNKOL238,2,4,1,1,1
1FDBOM189,1,0,0,0,0
1FNAJM73,1,0,4,0,3
1RDNKOL50,3,1,0,3,2
1FNDUN30,4,4,4,4,7
1FNKOL240,1,0,6,0,1
1FNAHM161,1,3,5,13,2
1FNAJM37,1,2,9,12,7
1FNKOL105,1,0,0,3,1
1CRRJJP03,2,1,2,8,23
1FNKAN142,2,4,4,4,6
1RDNJAI16,2,4,6,0,6
1FNAHM123,1,2,2,1,4
1FNKAN134,3,2,13,14,6
1FNMEH25,1,0,1,0,0
1FNPTP41,2,2,10,7,2
1FDKOL170,5,3,1,0,6
1FDAHM183,3,0,0,0,0
1FNSBK10,2,0,1,1,0
1FNBOM188,1,3,3,2,7
1FNSIK11,5,3,1,1,6
1RDNAHM31,1,10,1,5,4
1CRHUPVA12,2,1,8,8,4
1RDNKOL55,2,1,2,2,2
1CRRJJP30,3,4,14,10,9
1FNGKP05,2,2,8,2,2
1CRGJPO01,3,4,8,13,4
1FNCHT12,2,1,5,3,9
1FNKOL148,2,1,4,4,3
1CRRJKO07,3,2,0,6,10
1FNKOL206,5,7,4,1,3
1RDWABN05,3,10,13,5,5
1RDDMUM58,1,6,7,4,9
1FDRGH21,5,10,11,11,6
1FNMHB03,1,3,3,3,10
1FNKOL91,1,0,2,0,0
1FNMIR11,1,0,0,1,0
1FNPTP28,4,2,3,4,11
1FNAMT04,2,1,1,6,5
1FNKAN66,2,3,1,2,0
1CRGJAN15,1,3,5,6,0
1FDKUT13,3,0,0,1,1
1FNJDP38,2,2,2,0,1
1FNMEH22,1,1,7,0,2
3CRRJJH09,1,1,3,3,11
1CRRJJP17,5,6,6,6,3
1CRRJJP04,6,13,11,16,18
1CRRJBR01,4,7,1,20,6
1FNBOM78,1,1,2,0,2
1FDSIK14,2,1,5,5,0
1CRHRJKO02,6,1,2,3,3
1FNPTP39,2,11,4,0,3
1FDUDP50,2,10,6,5,1
1RDNJAI04,2,5,2,2,1
1FNUDP58,3,0,0,0,0
1CRMHTH46,3,2,4,5,11
1FNKMR11,3,0,0,1,9
1FNBNW04,1,4,3,4,4
1FNKOL155,1,2,0,3,5
1FNGDH06,4,4,1,0,2
1CRRJPA03,4,20,19,8,3
1FNBAL08,2,0,0,0,10
1RDNALB01,1,10,7,2,5
1FWKOL229,3,7,7,14,8
1FDJDP20,8,7,9,11,5
1RDWMEH18,1,5,4,3,3
1FNNGU02,4,11,2,4,5
1FNAHM94,4,8,1,1,3
1CRMHTH15,2,3,1,2,8
1CRHUPLU04,1,3,2,3,22
1FNBND06,2,1,7,0,1
1FNJHU11,3,3,0,1,0
1FNMEH32,2,3,1,0,0
1FNFTP29,5,18,28,23,17
1FDBIK21,1,0,0,0,0
1FNRAJ03,1,2,2,2,4
1FDMHB02,1,5,7,4,5
1RDDMUM05,4,0,0,0,0
1FNRAJ42,1,1,2,1,4
1FDAHM144,4,15,4,1,6
1FNBOM66,1,5,8,12,14
1CRUPKN17,4,4,8,4,15
1FNAMR10,1,0,0,0,3
1FNKUT04,1,3,0,0,1
1FNLUC97,1,1,1,0,2
1FNKOL79,3,3,5,0,0
1CRGJAN08,1,3,4,12,5
1FNBND14,4,4,4,20,3
1RDDBAL01,1,18,19,15,22
1FDBOM272,3,0,0,0,0
1FNBHL23,1,6,0,1,0
1FNAHM159,1,4,1,2,4
1FNJDP60,1,3,7,5,4
1RDNJAI02,2,1,5,4,3
1FNNDA01,1,0,0,1,1
1FNAJM78,1,0,0,0,3
1RDNUDP02,4,0,7,0,4
1CRRJJP08,2,5,1,5,11
1FDPOR07,3,2,7,5,1
1FNGKP16,3,7,16,6,9
1CRHGJAN01,1,2,5,8,7
1FNSMD06,3,0,4,0,1
1RDNSIL04,1,2,2,3,1
1FDJUN16,5,5,1,2,2
1FNKOL82,3,9,1,3,2
1CRGJRJ04,2,0,4,2,4
1FWAHM191,1,2,2,0,0
1FNRBL25,2,5,0,1,3
1FNBAI01,1,2,0,3,0
1FNBNK11,1,3,8,6,6
1FDABN40,1,6,7,13,6
1FDBOM332,2,6,0,0,0
1CRWBKL501,1,4,7,7,9
1FNKOL87,2,0,0,0,2
1FNBNK13,1,1,3,0,2
1FNDAR01,1,5,0,0,0
1FDBOM297,2,5,4,3,2
1FDJAI69,2,4,6,3,5
1FDBOM293,3,2,9,13,4
1CRRJJP07,5,14,16,10,9
1RDWAHM58,4,6,0,0,0
1FNBIK08,4,7,4,5,6
1RDWALD18,1,4,3,1,4
1RDNJMG10,2,5,4,2,3
1FNSMD20,3,1,2,22,5
1FNGGN05,4,5,0,3,0
1FNVAR87,1,13,1,0,3
1FNBND11,3,1,2,2,1
1FNRAJ57,2,4,9,1,2
1FNGGN09,1,0,2,2,3
1FNKOT41,1,0,1,1,3
1FNRAJ38,1,2,1,2,2
1RDWAHM55,2,2,6,5,3
1FNUNO10,1,5,3,10,5
1FNGKP18,1,2,1,7,4
1FNAJM19,2,2,9,4,2
1CRRJJP25,1,0,4,5,11
1FNAHM132,1,2,1,0,5
1FNKOH03,3,1,0,2,1
1CRGJBK01,1,9,11,6,12
1RDNMEH06,2,0,1,2,4
1FNMRD02,3,2,0,0,9
1FNKOT48,3,0,0,2,6
1FDKUS03,4,25,7,4,16
1FDSMD16,1,5,4,1,2
1RDWVAR27,2,4,0,2,1
1FDBHL36,3,7,3,3,6
1RDDJAI21,2,3,0,3,2
1FNPLI06,3,8,2,8,4
1FDGAG01,1,4,0,0,0
1FDBOM378,2,2,4,10,7
1FNSMD09,1,1,2,5,5
1RDNALD11,2,5,8,10,6
1FNMEH45,1,1,0,0,1
1FNKRI06,1,0,2,3,4
1FNFTP43,1,0,3,6,1
1CRMHTH501,2,6,12,10,21
1RDNBRT01,1,1,0,0,3
1FNCHT04,3,3,9,0,19
1FNPSS02,1,7,14,0,6
1RDNBOM10,1,1,0,2,1
1FNAMT01,4,8,5,2,5
1RDDMUM60,1,6,2,7,5
1FNBOM184,1,3,1,0,0
1RDNNGN01,2,3,1,8,0
1FNAHM90,1,3,4,3,6
1CRGJJM06,4,13,1,4,2
1RDNAHM20,4,5,3,1,0
1CRUPLK17,1,5,4,6,18
1FNUDP59,2,5,3,0,5
1FNBRM06,1,3,2,1,1
1FDUDP24,2,3,1,5,5
1FNSMD18,1,3,3,1,0
1FNKOL157,2,5,11,10,11
1CRMHTH24,3,2,0,0,2
1FNSDR04,1,0,0,0,0
1FNKAN111,2,3,3,8,2
1FNBND02,1,1,0,2,0
1FNBIK03,5,6,3,4,11
1RDNBOM05,1,2,6,2,2
2CRMHMU59,2,8,3,13,2
1FDBOM395,1,10,15,4,5
1FNSBK09,1,4,2,1,1
1FDAHM168,1,5,7,9,17
1RDNBDN01,1,2,5,3,0
1FNPTP15,4,0,10,12,7
1RDNJDP04,4,7,0,4,3
1CRRJJL02,1,3,3,1,2
1FNARV01,1,0,5,1,0
1FNKOL93,2,6,2,3,0
1FNFTP30,2,5,1,0,3
1RDDPUN16,1,0,6,8,7
1FNBDN24,2,5,4,0,0
1FNJAI109,1,2,4,4,9
1RDNAJM07,1,3,1,1,1
1RDNAHM41,2,4,0,0,0
1FNGAN01,1,1,2,1,1
1FNMOK01,2,1,1,0,4
1RDWDEO01,2,10,0,2,4
1FWAHM194,1,0,0,1,2
1RDWBOM09,3,0,2,4,8
1FNABN08,4,3,6,5,1
1FNJDP69,1,1,2,2,3
1FDDAU21,1,7,6,8,8
1FNBNW25,2,1,2,4,2
1FWALD131,2,2,4,7,1
1FNPTP10,3,6,2,4,8
1RDWJDP13,1,2,2,5,3
1FNBND07,1,1,6,9,4
1RDDMUM06,1,1,3,1,0
1FNJDP67,1,9,3,1,9
1FNPTP29,3,5,2,3,7
1FNDAR06,2,7,8,4,2
1FNBIK55,1,0,0,0,1
1FNSNE05,1,8,9,9,14
1FNBOM73,1,2,0,3,0
1CRRJJP26,1,5,8,8,1
1FNUDP35,1,2,6,5,2
1FNJHU18,1,3,0,1,8
1FNPTP25,2,6,4,1,4
1FNKAN176,1,1,3,10,2
1FNAHM116,1,1,4,1,0
1FNKOL225,1,3,1,4,3
1FNPTP27,2,4,1,5,4
1FNALD97,1,13,2,1,2
1CRGJAN09,1,2,1,1,11
1FDAJM28,1,7,1,8,5
1FDBOM287,2,0,0,0,0
1FNAJM36,2,1,4,4,1
1FNJUN12,1,2,2,2,1
1FNRBL26,3,2,1,7,7
1FNRAJ28,2,6,0,3,0
1FNKOL77,1,8,4,3,5
1FNKAN110,2,5,1,7,5
1FNKAN54,1,4,2,1,1
1FNLUC68,3,5,0,7,8
1FNDAU10,3,5,10,5,10
1CRUPLK13,1,9,7,6,7
1RDNLUC29,2,5,4,12,7
1FNKOL198,1,2,1,2,5
1FNKOL104,1,4,8,4,8
1RDNBIK02,1,4,4,6,4
1FNAJM39,1,2,1,3,0
1FDNGU09,1,3,4,1,9
1FDAHM171,1,2,2,4,2
1CRMHMU65,1,8,2,2,4
1FDRGH16,1,7,5,4,9
1RDWBOM18,1,0,9,3,5
1FNLUC65,2,0,0,2,25
1FNSTP04,1,4,9,5,9
1FNAHM109,1,3,3,7,7
1FDBHL27,1,4,5,5,4
1FNBOM103,2,3,4,0,3
1FNCHT03,1,4,2,3,2
1FNKSH14,1,4,1,5,5
1FDBOM383,2,0,0,0,3
1RDNJMG06,1,2,6,5,0
1FNKCC05,1,0,1,0,0
1FNMIR16,1,8,3,9,0
1FDBOM150,1,3,3,2,1
1RDNGON01,1,1,3,1,1
1FNTNK10,1,0,0,11,0
1RDNMUM95,2,3,3,1,3
1FNAJM67,2,3,0,0,1
1RDNAHM40,1,1,5,1,3
1FNCHT09,1,2,0,5,4
1FNKAN107,1,2,2,2,1
1RDNUDP09,2,9,0,1,2
1FNAHM78,1,0,3,2,2
1CRGJAM03,1,5,4,1,0
1FNDAU18,1,1,1,0,0
1FNDAU05,1,3,0,2,4
1FNKOL239,1,8,4,4,2
1FNALD63,1,11,3,0,3
1FNVAR91,1,6,2,2,3
1FNBOM92,1,2,3,2,3
1FNKCC15,1,8,1,0,0
1FNDAU15,1,2,2,3,4
1CRGJAN01,1,2,5,12,9
1CRGJAN11,1,21,7,11,1
1FNLUC75,1,2,0,1,2
1VD703601,1,26,22,6,23
1FNCHT07,1,6,0,0,2
1RDWLUC23,1,11,22,4,6
1FNIMP02,0,3,1,0,4
1CRGJMB01,0,7,14,13,9
2CRUPLK03,0,24,9,7,10
1FNKOL128,0,1,0,0,3
1FNSIK10,0,1,3,5,2
1FNJAI152,0,3,2,5,0
1FNKAN122,0,4,6,11,5
1FNJUN23,0,6,0,6,0
1FNJLN02,0,10,11,5,2
1FNBHI10,0,10,2,1,4
1FNABN21,0,1,2,3,7
1FNMEH23,0,1,6,0,2
1FDKUT15,0,1,2,5,2
1RDDBWD01,0,14,18,19,27
1CRMHMU37,0,8,7,7,15
1FNBNK02,0,6,5,0,2
1FNKOL100,0,6,3,0,0
1RDWAHM52,0,3,2,3,4
1FNAMT27,0,6,9,0,4
1RDNKOL36,0,3,1,2,1
1FDBOM337,0,15,13,7,7
1RDNLUC21,0,2,1,1,4
1FNCHT21,0,6,9,3,9
1FWBDN25,0,10,6,2,1
1FDBOM318,0,2,0,0,0
1FNVAR39,0,18,0,0,3
1FNCHU05,0,5,1,0,2
1FNFZB30,0,2,2,11,6
1FNBOM100,0,4,4,6,10
1FNBOM101,0,4,4,2,4
1FNVAR38,0,2,0,0,3
1FNUDP43,0,4,2,3,1
1FNAMT22,0,8,6,11,5
1RDDMUM87,0,6,6,9,4
1FNJAI57,0,2,3,1,1
1FNAHM81,0,2,1,0,3
1RDNKOL46,0,3,0,0,0
1CRUPKN19,0,5,18,7,6
1CRUPKN10,0,13,9,15,13
1FNKOL130,0,4,9,7,8
1FNKOL78,0,2,2,0,1
1FNKOL99,0,2,3,3,6
1CRRJAJ05,0,4,7,6,9
1FNCTR04,0,4,1,1,3
1FNJDP70,0,2,2,0,2
1CRGJAH02,0,10,10,13,6
1FNPGS04,0,5,0,0,0
1RDNPTN03,0,3,3,0,1
1FNAHM155,0,1,6,6,2
1FNKAN41,0,10,9,1,14
1FDKOL165,0,2,3,4,1
1FDBOM375,0,8,4,0,0
1FNLUC90,0,7,4,2,1
1FNMHB04,0,5,7,5,4
1FNKAN36,0,9,3,2,1
1FNJAM13,0,3,0,1,3
1FDBOM398,0,10,6,0,0
1FDKMR11,0,5,3,0,3
1FNBHT18,0,10,5,8,7
1FNPTN15,0,5,4,0,0
1CRGJAH38,0,23,8,5,4
1FNKAN39,0,1,10,4,1
1FNPTP26,0,5,3,6,12
1FNGGN02,0,1,0,2,0
1FNUDP27,0,5,2,2,9
1FNVAR86,0,5,5,3,3
1FDBOM205,0,3,10,6,1
1RDDALD07,0,11,3,13,7
1RDDMUM86,0,4,8,5,0
1FNSBK06,0,7,4,7,9
1CRRJGA04,0,2,7,6,1
1FDBOM202,0,4,4,3,3
1FDPLI09,0,5,0,0,0
1RDNKOL11,0,2,18,7,4
1FDJDP28,0,9,0,0,0
1FNJAI87,0,4,6,1,0
1FNRAJ47,0,2,5,0,0
1CRUPLK14,0,4,12,19,7
1FNJUN14,0,11,2,3,0
1RDWAHM53,0,26,12,1,0
1FDBOM416,0,6,7,0,2
1FNJHU13,0,8,8,2,5
1FNSUL48,0,1,1,2,2
1RDDJAI28,0,5,3,1,3
1FNJHU04,0,2,15,32,17
1FNPTN11,0,5,10,5,2
1FNJMG30,0,3,2,2,2
1RDNAHM15,0,3,0,1,0
1FNHAN15,0,2,1,0,0
1FDJLR02,0,7,2,1,2
1RDNBHL01,0,8,4,3,7
1FNKCC06,0,4,0,4,3
1FNSHL06,0,2,1,2,0
1FNMDP05,0,3,0,2,1
1FNFTP39,0,6,3,2,1
1FDBOM382,0,9,2,0,0
1CRHUPLK01,0,11,19,1,4
1FDKHD03,0,3,0,4,6
1FNBBN05,0,1,2,7,4
1FNBND17,0,10,1,0,4
1FNKSH13,0,2,4,3,1
1CRRJJH02,0,1,2,1,2
1FNHAO07,0,2,1,0,3
1FNBNK08,0,2,5,3,5
1FDBIK31,0,6,8,8,3
1FDBNK14,0,6,4,11,6
1FNAHM107,0,3,0,0,0
1FDBOM341,0,3,3,7,0
1FNBNW06,0,7,4,0,1
1FDBOM412,0,5,2,2,9
1CRGJRJ17,0,7,1,3,0
1FNBIK13,0,1,1,2,2
1FNRAJ24,0,10,14,9,1
1RDWLUC47,0,7,4,10,7
1FNDUN26,0,8,4,4,4
1FNBDN26,0,1,0,1,3
1FNBHI06,0,2,3,0,1
1FNBNK04,0,2,4,0,8
1FNBHL11,0,1,1,0,0
1FNBHA02,0,2,3,0,0
3CRRJBK05,0,11,11,15,22
1FNKAN88,0,2,1,4,14
1CRHKOGI02,0,12,11,3,15
1FDBOM172,0,10,10,8,3
1FNAHM30,0,1,1,0,0
1FNJAI124,0,1,1,0,1
1FNAMT34,0,4,0,0,0
1CRRJAJ03,0,2,3,9,19
1FNALD87,0,5,8,2,0
1CRGJAH34,0,4,7,8,3
1FNKAN128,0,5,3,1,5
1FDBOM149,0,1,7,4,1
1FNAJM82,0,1,5,3,1
1RDNAMB01,0,5,2,3,1
1RDDAHM49,0,4,1,2,0
1FNDAU16,0,3,5,0,4
1FNJAI59,0,2,6,3,1
1FDRGH31,0,4,0,3,3
1FNAHM122,0,4,4,0,0
1RDWBOM45,0,1,0,2,3
1FDRSM11,0,5,1,3,6
1FDALW09,0,6,6,1,1
1FDBOM346,0,7,10,7,9
1FDBOM347,0,7,14,18,7
1FNDAR11,0,2,3,0,2
1FNAHM101,0,1,0,1,4
1FDAHM146,0,3,6,3,7
1RDNAJM10,0,4,2,1,2
1FNAHM128,0,4,1,0,0
1FNKHD16,0,2,2,5,0
1CRHUPKA01,0,3,7,3,6
1RDNKSH01,0,6,6,8,5
1RDWBOM34,0,2,2,3,8
1FDBHT10,0,6,3,9,5
1RDNAHM12,0,3,4,2,1
1RDNJAI08,0,3,2,0,4
1FNBNK06,0,4,1,1,0
1RDWBOM27,0,1,1,4,1
1FNSMD07,0,3,3,2,5
1FNANA68,0,4,3,3,1
1FNKRI09,0,8,9,4,1
1FNMEH01,0,4,7,2,6
1RDNJDP05,0,1,2,0,0
1FNRAJ33,0,1,0,0,0
1FNKSH11,0,5,15,3,3
1RDNALD14,0,8,6,2,7
1RDNKOL15,0,7,3,4,6
1FNALD99,0,1,3,6,4
1FNBDN16,0,7,4,3,4
1FNCTR03,0,3,1,6,0
1RDWCTR01,0,5,5,1,5
1RDWLUC52,0,9,5,4,0
1FNAMR05,0,2,0,2,2
1RDNMUM57,0,6,4,1,0
1RDWLUC40,0,5,2,5,3
1FNALD93,0,1,3,3,4
1FNCHU02,0,2,5,1,3
1FNBHL06,0,1,4,4,0
1FNBHI11,0,2,0,0,0
1FNBHI04,0,1,0,0,2
1FNJUN06,0,2,0,1,2
1RDWALD24,0,4,1,4,3
