,Month 1,Month 2,Month 3,Month 4,Month 5
1FNALD126,1,14,0,10,34
1FNBOM184,2,19,5,0,0
1RDNLUC34,5,14,2,18,31
1RDNMUM57,2,24,6,22,23
1CRGJKH05,2,31,9,47,64
1CRRJJO03,4,65,15,51,50
1FNALD83,3,19,28,27,94
1RDWKAN24,10,41,14,44,57
1FNBHT02,7,43,30,28,27
1FNMEH01,2,16,6,16,16
1CRMHMU19,12,95,26,97,49
1FNKHD29,5,11,0,7,14
1FNLUC71,3,14,4,4,6
1RDWLUC39,1,18,1,61,65
1FNJAI91,9,26,13,33,40
1FNKOL210,2,15,3,5,13
1FNSMD20,1,14,3,66,27
1RDDKAN09,9,67,5,21,62
1CRRJJP26,2,69,13,55,55
1FDBOM371,8,28,5,5,0
1FDJHU17,6,14,1,0,18
1FNANA44,6,26,8,15,28
1FNBOM67,4,36,16,51,61
1FNFTP42,1,25,17,10,28
1FNKOL147,4,24,3,34,41
1FNSBK04,4,9,5,31,20
1FNSUL37,6,27,16,58,29
1CRHUPAL03,2,14,1,26,42
1CRRJAJ03,1,35,1,85,120
1FNAHM132,4,17,6,15,27
1FNALD86,4,26,10,48,53
1FNPTP47,4,15,2,16,22
1FNSIK05,3,53,14,61,77
1DBA09061,10,17,7,25,31
1FNBAN04,4,23,6,38,82
1FNLUC72,3,21,3,25,28
1RDWABN05,7,81,20,72,95
1RDWKMR01,2,28,9,49,53
1RDWPTP07,1,26,4,94,72
1CRHMHMU08,3,29,3,25,45
1FDHAN14,3,38,11,28,35
1FNKOT60,3,11,3,22,29
1FDBOM384,2,32,8,11,0
1FNDUN29,4,33,3,22,19
1FDBOM242,6,43,9,69,71
1FNBHL17,2,32,5,38,25
1FNKRI12,1,26,14,65,21
1CRRJRS02,6,79,11,106,89
1FDBOM152,8,62,4,59,62
1FNGKP18,2,31,5,76,35
1DBA03301,1,39,0,63,0
1FNAJM39,1,23,0,11,15
1FNFTP36,5,39,10,35,33
1CRHUPVA01,2,128,8,28,52
1CRRJCU02,2,49,12,48,78
1FNVAR67,6,49,14,58,65
1CRRJAJ05,1,40,4,24,119
1FNJAI56,1,17,4,15,28
1FNKOK01,5,39,9,10,11
1FNDAU04,5,7,3,24,67
1CRGJAH21,2,71,8,86,110
1CRGJRJ07,6,96,18,116,75
1CRHRJUD06,5,25,7,53,66
1CRMHMU71,1,4,0,60,54
1FNAJM51,1,8,0,7,13
1CRGJAM02,3,36,5,50,42
1CRRJJP25,3,55,9,35,56
1FDBOM249,3,24,0,0,0
1FNUDP53,3,6,2,18,25
1RDNKOL01,2,10,0,9,18
1CRRJGA04,1,84,3,106,74
1CRRJUD501,2,65,7,31,59
1FNRBL29,6,236,14,67,68
1FDBOM255,10,22,22,48,61
1FDBOM381,4,16,3,2,0
1FNPTP23,1,19,7,34,33
1FDSHL05,2,19,2,32,68
1FNAMT03,4,20,3,23,52
1FNAJM66,1,22,4,7,26
1CRRJBK01,8,60,7,48,40
1FNJAI102,4,18,12,15,18
1VD650101,10,89,23,57,53
1FNALD87,2,42,11,16,22
1FNPSS03,4,32,10,39,28
1FDBRR07,5,24,1,22,22
1FNKHD19,2,7,6,3,3
1FNBHT14,2,24,4,28,29
1FNJAI106,2,14,0,14,9
1FDKOL165,1,19,3,18,26
1FNAHM120,3,31,3,13,17
1FNKOL226,2,23,9,14,13
1FNKOL246,5,12,3,7,29
1FNPTN08,2,25,13,33,20
1FDBHL37,3,52,11,58,123
1FNJAI109,3,19,6,22,20
1FNJAI104,6,15,10,17,24
1FNJAI98,4,14,3,12,3
1FNKOL204,5,24,9,7,15
1FWKOL228,5,47,10,37,44
1RDNAJM03,4,20,6,37,67
1FNJAI114,4,20,3,20,4
1FNJAI95,7,15,1,15,13
1RDWKOL68,2,25,6,14,23
1CRRJJP08,1,47,7,49,59
1CRRJJP36,4,73,18,104,63
1FNJAI113,1,14,0,11,15
1RDNBIK02,1,39,18,75,49
1FNAJM40,1,15,3,37,29
1FNAJM42,1,17,4,34,10
1FDBOM133,1,30,7,41,68
1FNKAN96,3,17,3,41,33
1RDDAHM47,4,40,4,40,34
1FNLUC61,1,20,7,7,4
1FDKOL162,4,47,2,56,38
1FNBNG03,3,35,6,6,0
1FNKOL206,1,50,6,18,49
1FNUNO05,4,135,15,40,29
1FNVAR78,3,65,4,36,24
1RDNAHM59,3,25,5,16,28
1RDNKOL20,2,13,3,19,33
1RDNKOL46,1,22,0,0,0
1RDNNGN01,1,36,4,55,15
1FDBOM192,1,8,27,38,4
1FDJLN03,11,120,19,99,84
1FNBHL29,2,14,6,22,30
1FNBHL07,3,8,7,19,24
1RDWAHM61,5,48,16,67,81
1FDBOM336,2,28,0,2,0
1FDBOM375,3,20,0,0,0
1FNKOL245,5,27,2,18,25
1RDDAHM48,5,26,17,40,26
1FNKOL145,6,26,12,60,42
1FNJDP69,1,29,4,27,66
1FNBIK45,1,26,7,4,0
1FNMRI01,3,6,1,11,14
1FNKHD16,2,25,4,13,15
1FNKOL234,9,19,4,27,14
1FNLUC92,1,25,3,32,26
1FNMHB04,11,182,61,55,19
1FNMRD07,3,1,2,0,13
1FNSNP01,10,9,5,21,25
1FNVAR88,2,38,9,32,45
1RDDAHM05,4,31,7,44,45
1RDNJDP06,4,26,8,52,43
1RDNKOL35,2,26,5,22,39
1RDWALD19,3,26,4,39,54
1CRMHMU04,6,32,14,87,71
1CRRJUD02,7,34,4,45,51
1FNCSM04,5,13,4,18,17
1FNKOL91,1,3,2,4,0
2CRGJPT03,3,83,8,69,52
1CRRJJS01,2,56,1,98,87
1CRUPSU04,6,36,5,66,40
1FNAHM01,2,28,10,31,31
1FNDIM01,1,12,4,16,47
1FNSBK05,1,10,3,3,6
1FNVAR36,2,52,6,64,40
1RDNALB01,10,35,1,22,36
1RDNJMG02,7,17,0,0,0
1CRHRJUD03,1,47,12,40,72
1FNALD39,1,11,2,35,50
1FNCAC02,2,9,4,14,97
1FNCHT24,2,14,2,16,19
1FNDAR06,1,6,11,19,20
1FNGDH13,3,24,21,23,47
1FNKOL240,2,5,2,12,31
1FNKOL93,4,16,0,2,3
1CRUPKN08,6,65,20,106,29
1FDBOM311,8,85,0,17,49
1FDKOL171,7,36,13,70,58
1FNLUC87,1,10,2,24,24
1RDDMUM91,5,25,12,34,36
1FNAJM79,2,2,0,18,11
1FNAMT28,1,6,2,13,19
1FNANA17,4,28,4,21,42
1FNFTP30,3,17,2,20,28
1FNGND03,2,18,3,40,45
1FNKAG01,7,64,21,48,40
1FNKOT50,1,13,4,57,8
1FNMRD05,2,5,1,15,12
2CRWBKL06,4,49,12,75,62
1FDRAJ67,2,29,0,15,12
1FNGDH06,3,6,5,5,11
1FNHMP05,3,20,2,20,29
1FNJOR02,3,26,6,24,23
1FNUNO07,1,20,2,49,47
1FNVAR54,2,6,0,33,44
1FDBOM397,4,63,12,59,99
1FNGDH07,4,5,2,16,24
1FNLUC57,3,29,3,17,32
1FWALD130,4,20,9,32,36
1RDDMUM65,3,50,29,72,64
1RDNBOM13,3,24,14,23,27
1RDNKOL19,3,23,21,53,50
1FNMEH32,6,41,1,8,3
1FNSBK10,5,24,10,40,24
1RDNJAI06,13,18,4,41,45
1CRMHMU502,2,32,8,51,39
1CRUPVA03,8,76,2,74,24
1FDDUN24,2,29,4,46,59
1FDKOL188,2,35,8,58,122
1FNDAR12,3,48,15,30,42
1FNNDA01,2,6,4,6,38
1CRMHTH15,4,45,26,74,101
1FNJAI57,2,10,5,20,21
1FNDAU10,3,18,8,25,23
1FNGKP04,1,30,1,66,20
1RDWUDP15,3,20,4,15,19
1CRRJJS02,5,39,2,83,198
1FDAHM144,4,53,13,72,13
1FNAHM77,2,27,5,39,23
1FNJMG20,3,39,15,39,61
1FNKAN41,5,60,13,84,34
1CRRJJP01,7,83,13,118,40
1FNKUT04,8,20,2,7,5
1FNSIK11,2,7,0,42,60
1FNVAR63,5,35,12,52,71
1RDNMEH08,6,17,6,42,73
1RDWANA11,4,57,7,40,15
1CRMHMU506,6,44,15,39,47
1FNKAN55,5,41,9,30,42
1FNKOL229,2,30,3,15,16
1FNKOL238,3,29,4,13,12
1FNSMD03,2,0,0,5,3
1FNVAR84,4,39,10,24,22
1RDNBOM11,2,2,2,12,12
1FNBNW04,3,47,7,33,21
1FNUDP32,2,10,5,17,17
1RDWBNS01,2,43,7,47,68
1CRRJJW02,4,47,4,63,69
1FDBIK31,1,72,1,55,57
1FDBOM167,8,55,16,7,0
1FNGGN08,2,18,6,35,21
1RDNKOL42,2,12,2,28,11
1RDNKOL25,1,20,4,18,61
1RDWALD25,5,40,8,35,45
1FDBOM217,2,27,10,53,72
1FNBIK50,5,34,6,21,24
1FNBND10,4,7,10,66,106
1FNKOL239,4,52,15,8,19
1FNAJM18,2,20,7,46,43
1FNALD56,4,20,11,58,51
1FNKOL121,1,17,6,31,1
1FNKOL156,1,16,8,23,14
1FNLUC97,2,8,0,3,0
1FNBDN14,2,13,9,20,29
1FNJAI154,5,26,5,28,14
1FNPTN16,6,14,1,8,15
1FNSUL42,2,17,5,59,29
1FNJDP52,2,17,6,22,39
1FNKOL144,1,10,6,32,19
1RDNKOL14,1,20,10,23,16
1RDWBOM49,4,72,21,63,107
2CRWBKL09,2,18,8,48,80
1CRGJME501,3,37,7,60,56
1CRMHMU27,9,62,14,106,70
1CRRJPA03,4,54,18,59,62
1CRUPKN12,1,49,14,38,69
1CRWBKL03,1,43,15,47,44
1FDAJM28,3,25,3,24,24
1FNGDH03,4,4,3,9,16
1FNKOL105,1,6,3,9,10
1FNKOL79,2,7,6,12,7
1FNPLI06,2,56,7,52,56
1FNRAJ18,4,25,4,23,34
1RDNSNE01,2,25,11,65,66
1CRGJAN02,3,42,10,77,54
1CRHGJGN01,2,3,0,12,32
1FDALW08,4,30,5,31,16
1CRMHMU511,6,61,23,57,97
1FNALD55,2,53,12,60,89
1FNGDH08,4,33,1,21,23
1FNKOT47,3,34,5,42,39
1FNPTP24,2,50,13,57,32
1FNRAJ51,4,10,0,17,16
1FDSRO06,5,16,0,28,16
1FNABN14,3,29,1,34,36
1FNALD109,2,31,4,33,28
1FNANA23,7,23,4,16,8
1FNBOM71,2,21,13,46,53
1FNKHD49,1,15,5,23,20
1FNTNK07,3,32,8,27,49
1FNJAI44,2,25,14,31,21
1FNPTP36,2,23,0,43,24
1RDNKOL22,6,33,8,40,56
1FNFZB21,2,39,8,66,95
1FDRGH16,5,17,0,25,66
1FNBHI11,2,14,3,22,19
1FNBND02,3,12,8,20,16
1FNKOT54,2,18,9,31,15
1FNRBL34,3,38,7,29,30
1FDDAR03,2,28,3,9,16
1FNKAM01,3,28,4,36,38
1FNKAN133,2,27,1,26,28
1CRGJRJ11,1,25,2,50,62
1FNALD71,6,19,11,24,28
1FNBND23,2,9,5,17,16
1FNKOL155,2,10,3,36,15
1CRUPSU03,4,30,9,43,86
1FDAHM168,4,27,4,27,19
1FDUDP51,1,30,0,36,38
1FNBHL04,4,8,11,28,40
1CRWBBW01,5,42,7,62,48
1FNBIK47,1,14,5,41,5
1FNSKN01,2,29,13,55,54
1VW732201,3,32,7,60,42
1FDBOM344,1,31,10,0,0
1FNKAN50,3,23,6,36,46
1FNBND07,3,26,9,71,47
1FNKOL77,1,36,0,18,29
1FNBND22,2,8,1,20,15
1RDNGHT02,6,18,11,18,23
1CRHUPAL06,5,42,13,74,126
1FNBIK16,5,8,5,35,41
1RDNAHM23,1,35,9,42,56
1FDUDP50,4,45,4,26,25
1FNKRI17,5,19,4,28,0
1FNAMT25,1,102,4,17,34
1FNBHL16,2,29,2,19,19
1FNSUL44,4,21,0,53,22
1RDDMUM96,2,28,11,25,21
1FNKHD38,2,9,5,7,12
1FNANA04,2,17,7,31,23
1FNKMR12,7,11,5,14,16
1FNKHD24,4,22,4,10,13
1RDWRBL05,5,39,5,35,47
1FNLUC102,1,34,0,43,50
1FNJSL08,2,25,8,38,65
2CRRJBP01,5,66,30,120,232
1FNUDP60,3,9,0,18,13
1FNAHM74,1,23,6,53,115
1FNANA42,3,45,11,17,26
1FNTNK06,1,12,12,21,28
1FNJDP57,7,10,5,22,23
1FNAMT05,2,27,6,22,42
1FNVAR68,1,89,23,50,77
1RDNAHM16,2,21,3,33,29
1FNBOM61,2,35,5,34,37
1FNDUN19,2,27,8,34,22
1RDNBHL01,2,53,10,56,37
1RDWAHM54,2,24,3,29,26
1FNANA25,4,23,20,46,14
1FNKHD12,1,16,2,10,12
1FNSNP03,1,33,15,27,37
1FNUDP18,2,11,4,15,30
1RDNAHM12,2,28,6,42,39
1RDWBOM27,2,29,5,53,78
1FNKOL133,1,26,9,29,23
1FNKOL194,1,31,6,23,11
1FNUDP59,4,15,10,9,19
1RDNKOL06,1,16,11,43,17
1FNBRR09,4,38,9,86,61
1FNLUC84,1,38,5,35,32
1FNMEH02,2,19,0,15,12
1FWAHM194,3,57,9,44,50
1RDWALD23,4,44,12,48,62
1FDBOM417,2,99,20,48,18
1FNALD102,1,61,10,11,16
1FNKAN107,2,34,5,39,28
1FNKMR07,3,30,8,26,26
1RDWALD26,4,53,8,93,57
1FNALD85,3,31,2,35,18
1FNBHI08,2,4,6,25,39
1FNHMP03,2,24,4,25,28
1FNJUN13,3,14,0,17,20
1RDNVAR19,3,45,8,32,21
1FNLUC101,8,58,13,106,120
1CRGJKA03,1,54,16,71,87
1CRMHMU37,6,127,16,87,162
1FDAHM146,2,29,4,38,34
1FNAJM19,1,21,4,46,51
1FNTNK05,3,27,8,7,18
1RDNAHM35,3,30,11,22,61
1CRGJBK01,3,64,23,54,103
1CRMHTH38,5,61,11,107,73
1FNAHM122,3,25,6,15,11
1FNBNK11,3,49,14,48,66
1FNPTP12,7,17,9,12,8
1RDWALD17,3,30,9,52,46
1FDKAN166,1,36,4,41,33
1FDKAN163,5,52,10,51,0
1FNBOM102,1,11,4,16,29
1FNSMD02,3,10,2,20,31
1FNAHM125,3,50,3,36,45
1FNAHM85,2,18,5,14,31
1FNBOM103,4,32,10,34,58
1FNMHB03,8,17,10,75,31
1FNWTP05,6,5,3,7,13
1CRRJJP07,5,89,28,30,57
1FDRGH21,2,35,2,47,72
1CRUPVA13,1,82,21,54,54
1FNALD110,2,18,0,43,29
1FNBND21,2,21,5,16,19
1FNKOT22,2,7,3,16,31
1FNLUC68,2,23,0,19,47
1FNAHM121,2,8,11,22,13
1FNBRR08,3,27,5,61,85
1FNKCC15,1,13,0,12,9
1RDNITN01,5,31,0,25,17
3CRRJBM03,3,82,3,126,78
1CRRJBR01,1,59,5,127,85
1FNFTP10,2,18,8,12,32
1FNGDH11,2,23,10,15,5
1RDNKOL16,1,23,9,25,24
1FNBIK52,5,16,1,18,27
1FDBOM225,2,18,4,25,24
1FNAMT27,2,50,11,4,7
1FNMEH42,3,28,13,16,38
1FWMUM02,2,42,8,0,0
1FDBHL36,3,32,2,66,35
1FNKAN118,1,16,12,23,24
1RDNAHM15,1,23,2,22,12
1FNDUN26,1,42,3,30,52
1RDNBOM06,2,14,3,35,0
1FDBOM369,7,70,0,4,57
1FNRAJ44,2,9,0,2,5
1FNABN34,2,16,11,28,50
1FNJLR08,2,26,2,31,22
1VD704901,3,17,0,32,3
1FDBOM257,14,85,13,99,64
1FDJDP46,1,16,11,49,84
1FNBHT18,2,69,6,51,77
1FNBNW20,3,32,21,67,18
1FNJSL03,1,10,4,14,25
1CRGJMB01,1,61,10,92,63
1FDBOM419,2,22,0,13,24
1FNCAC05,2,22,9,19,26
1FNKCC04,2,16,3,24,26
1RDNAHM34,1,16,2,22,13
1CRHUPVA10,2,29,2,30,41
1FNJLN02,2,34,2,25,22
1RDNSHL03,2,23,7,23,29
1FNJAI47,2,24,4,22,51
1FNGKP06,1,37,4,57,61
1FNKHD39,3,24,0,3,14
1FNSUL18,1,25,11,39,43
1FNFTP23,1,13,4,17,9
1FNKSH25,1,13,4,20,17
1RDNAHM18,1,25,10,25,43
1FNBAL02,3,50,18,38,38
1FNFTP29,1,42,19,116,85
1FNCSM05,1,25,3,47,59
1RDNJAI05,2,18,4,25,17
1CRGJKH07,1,29,3,103,76
1FDBOM181,1,15,9,18,12
1FNKOT48,2,3,0,40,38
1FWJMG43,1,52,6,63,49
1DBA07881,1,22,3,32,106
1FDJAI132,5,21,10,21,29
1FNANA31,2,26,5,16,14
1RDDMUM06,2,20,8,38,22
1RDNAJM07,1,16,2,17,25
1FNJMG29,1,4,0,28,14
1CRGJRJ04,1,32,2,72,70
1FNJDP34,1,11,0,32,29
1FDBOM234,2,21,15,43,0
1CRGJAN01,3,24,3,71,24
1RDWBOM43,1,52,24,38,70
1RDDKAN13,2,22,2,64,61
1FNSUL47,2,20,0,0,23
1FNGGN04,1,11,16,44,10
1FNKAN141,2,34,14,62,111
1FNKCC03,1,4,1,6,9
1CRRJJP03,1,47,7,82,67
1FNDUN30,1,37,10,36,28
1FNMEH45,0,23,6,15,27
1RDNMUM95,0,10,5,23,60
1FWAHM195,0,15,0,42,33
1RDWJDP13,0,35,5,46,65
1CRGJKH06,0,35,4,55,56
1FNVAR59,0,32,18,35,41
1RDNJDP07,0,58,15,58,53
1FNKOL107,0,12,7,15,19
1FDKOL170,0,22,2,25,24
1RDDAHM49,0,43,4,12,0
1FNKOL160,0,24,9,52,26
1FNKOL197,0,19,2,25,21
1FWKOL230,0,37,0,43,43
1RDNJAI07,0,28,3,14,30
2CRMHMU59,0,51,15,94,61
2CRMHMU80,0,35,14,71,78
2CRWBKL16,0,35,5,69,113
2CRWBKL14,0,32,0,75,49
1CRGJAH13,0,45,9,72,102
1CRGJAH08,0,54,4,96,64
1CRGJAM01,0,26,1,88,79
1CRGJAH38,0,67,5,85,61
1CRGJAN15,0,27,2,35,40
1CRGJAN11,0,80,3,61,1
1CRGJAN09,0,30,5,30,123
1CRGJKA05,0,26,0,1,2
1CRGJKA04,0,28,14,163,92
1CRGJKH09,0,32,2,62,75
1CRGJSK03,0,44,16,62,89
1CRGJRJ14,0,62,9,91,122
1CRGJRJ09,0,26,3,38,29
1CRHGJAN03,0,81,2,71,46
1CRHKOHO04,0,15,14,42,27
1CRHMHMU02,0,30,5,44,47
1CRHRJUD02,0,48,15,34,42
1CRHRJBH01,0,31,6,65,51
1CRHUPKA05,0,32,4,149,125
1CRHUPKA01,0,30,4,42,44
1CRHUPLK01,0,59,4,7,65
1CRMHMU25,0,35,13,53,79
1CRMHMU26,0,41,14,67,70
1CRMHMU11,0,35,3,43,47
1CRMHMU55,0,26,6,39,28
1CRMHMU52,0,77,21,154,94
1CRMHMU75,0,42,9,44,58
1CRMHMU65,0,46,12,82,74
1CRMHMU73,0,33,10,91,46
1CRMHTH28,0,56,16,99,103
1CRMHTH18,0,60,16,74,90
1CRRJBR02,0,61,5,63,88
1CRRJBL05,0,48,2,42,48
1CRRJAJ06,0,41,12,58,80
1CRRJAL06,0,40,6,33,41
1CRRJCU01,0,61,8,74,74
1CRUPLK14,0,50,9,64,42
1CRUPLK04,0,38,19,49,45
1CRUPKN19,0,53,8,33,93
1CRWBKL11,0,46,7,57,69
1CRWBKL18,0,25,1,40,34
1CRWBKL17,0,32,4,44,46
1FDBHL27,0,39,11,62,64
1CRRJJO501,0,41,5,0,40
1FNALD64,0,10,4,11,12
1RDNAHM20,0,17,4,20,26
1VD703601,0,85,9,76,67
1FNKAN88,0,23,2,23,37
1RDNAHM28,0,27,13,38,42
1RDNKOL08,0,18,0,16,19
1FNKHD48,0,14,0,36,8
1FNAHM108,0,41,3,33,51
1FNAHM160,0,29,3,21,26
1FNAMR07,0,15,3,8,13
1FNLUC89,0,34,2,26,36
1RDNAHM26,0,19,5,16,24
1RDNAHM31,0,23,2,20,15
1CRGJSK01,0,31,6,47,80
1FNKRI05,0,17,2,19,37
1FNABN21,0,26,11,27,58
1FNAHM90,0,43,11,63,40
1RDNAHM13,0,19,3,35,24
1FNJDP25,0,21,7,29,27
1FNKOL97,0,10,17,49,35
1FNSUL31,0,18,2,41,31
1FDPSS07,0,23,12,25,37
1FNKSH21,0,23,3,17,15
1FDBOM332,0,47,0,0,0
1RDWMEH18,0,22,0,40,109
1FNALD118,0,43,10,21,27
1FNKAN125,0,91,14,85,108
1FNKOL100,0,11,2,2,7
1FNKOL167,0,31,4,34,30
1RDWKOL63,0,26,1,31,39
1FNALD53,0,21,1,20,21
1FNKOL86,0,19,2,38,25
1FNUTT02,0,24,2,25,28
1FNAJM33,0,12,4,12,17
1FNJAI87,0,19,2,15,13
1FNJNP13,0,12,7,46,46
1FNKOL109,0,13,6,1,4
1FNGGN19,0,27,5,16,24
1FNJPG04,0,5,5,24,12
1FNALD94,0,38,5,59,24
1VD716201,0,22,2,14,21
1FDSMD16,0,25,6,37,30
1FDAMR14,0,27,4,42,19
1FNBOM136,0,25,13,46,46
1FNUDP47,0,37,7,91,58
1FNKOL80,0,12,0,3,2
1FNKOL95,0,8,0,6,49
1FNAHM154,0,37,5,38,38
1FNFZB30,0,28,1,41,23
1FNSDR05,0,17,3,11,16
1RDDKAN06,0,27,4,26,44
1DBA14881,0,25,15,35,47
1FDBOM297,0,31,14,17,21
1CRWBKL502,0,49,0,7,43
1FNGAN01,0,5,1,10,13
1FNKOL78,0,57,0,6,17
1RDNLUC21,0,20,4,35,64
1FNALW22,0,6,0,36,30
1FNAHM104,0,24,3,21,30
1FNSIK03,0,17,0,13,21
1FNLUC96,0,19,0,24,9
1RDWALW05,0,23,1,44,37
1FDBOM163,0,10,11,19,52
1FDBRF02,0,30,17,42,31
1FNKAN101,0,49,0,19,26
1RDDMUM60,0,32,12,84,39
1FNBHL10,0,10,7,17,26
1FNCHU13,0,34,3,18,38
1FNLUC63,0,27,11,17,24
1FNFTP13,0,34,10,46,61
1FNKRI14,0,12,0,0,39
1FDBOM174,0,8,2,39,27
1FDBOM410,0,49,23,73,15
1FNALD38,0,32,5,36,26
1FNALD99,0,3,1,13,10
1FNFTP38,0,10,6,30,13
1FNBDN28,0,29,4,44,34
1FNJPG03,0,38,5,14,21
1FDBHT12,0,20,31,88,48
1FNBHR09,0,39,10,35,33
1DBA08221,0,12,4,9,38
1FNSDR09,0,9,0,3,5
1RDDMUM93,0,33,18,47,49
1RDNKOL57,0,30,8,39,29
1FNBNW13,0,7,7,7,12
1FNSRO07,0,48,16,60,57
1FNKOL96,0,15,10,13,19
1RDNKOL21,0,13,7,22,25
1RDDLUC12,0,92,27,143,0
1FDJDP21,0,38,2,35,30
1FDBOM115,0,38,14,0,0
1FNKAN75,0,36,3,39,25
1FNKCC10,0,10,0,7,4
1FDBOM279,0,43,18,0,0
1FNAHM127,0,41,3,46,46
1FNBST03,0,39,9,124,85
1FNJAI92,0,22,4,18,5
1FDRGH28,0,20,12,41,13
1FDAJM43,0,19,8,43,56
1RDWVAR27,0,22,8,33,31
1FNMRD01,0,19,0,5,8
1FNUDP29,0,18,17,19,9
1FNJAM13,0,23,2,12,22
1FNTNK13,0,23,0,8,0
1CRWBKL503,0,40,15,48,57
1FNAJM78,0,9,0,22,39
1FDJUN16,0,35,1,35,25
1FNJAI88,0,27,18,42,18
1FDKRI16,0,14,10,4,10
1FNRAJ34,0,6,2,24,18
1FNPTP17,0,18,2,19,10
1FNKAN53,0,37,3,57,30
1FNLUC75,0,10,2,9,14
1FNAJM16,0,15,8,21,30
1FNFTP39,0,29,2,17,19
1FNSUL25,0,7,7,31,43
1FNUNO10,0,25,2,38,30
1RDNAHM04,0,14,4,21,22
1RDNAHM36,0,34,0,12,11
1FNKOL82,0,11,2,10,5
1FNMRD17,0,62,3,37,23
1FDBND18,0,10,0,19,10
1FNRAJ03,0,14,3,29,26
1FNJUN22,0,31,3,18,21
1FNSHL04,0,33,5,19,30
1FNKAM14,0,10,0,26,17
1FNKOL99,0,17,7,29,36
1FNKRI10,0,17,0,16,28
1FNPGS04,0,12,0,0,0
1FWALD131,0,21,4,47,32
1FNKAN120,0,35,7,8,0
1FNNGN03,0,8,7,24,16
1FNKCC05,0,9,2,10,8
1FNVAR35,0,30,2,30,22
1FDRGH18,0,25,7,23,43
1FNDAU05,0,14,0,15,32
1FNABN27,0,29,6,28,38
1FNJAI120,0,28,4,12,22
1FNBHP01,0,14,6,29,22
1FNVAR41,0,31,6,34,45
1RDNSHL02,0,6,1,20,19
1FNKAN43,0,20,4,30,33
1FNPTN15,0,33,7,0,0
1FNBOM101,0,79,17,31,42
1FNKAN36,0,43,5,14,0
1FNANA02,0,3,0,4,9
1FNBNW12,0,25,11,15,17
1FNLUC106,0,36,6,16,0
1FNBHA01,0,15,2,6,3
1FNKOL157,0,18,17,31,39
1FNBOM73,0,24,9,35,39
1FNHAO03,0,11,6,5,10
1FDBOM172,0,67,10,38,0
1FNBHT06,0,21,3,30,73
1FNJAI84,0,18,2,16,16
1FDBOM202,0,34,9,119,34
1RDNSHL01,0,18,2,21,19
1FNKOL87,0,6,0,9,7
1FNBND04,0,19,2,25,18
1FNBOM81,0,25,3,11,15
1FNKUT07,0,7,2,13,20
1DBA16771,0,21,6,14,32
1FNKOT24,0,9,2,20,47
1CRRJBP04,0,36,4,42,42
1FNCHT09,0,29,1,17,19
1FNKOT23,0,7,0,3,20
1FNKOT19,0,17,0,8,91
1FNAMT10,0,14,7,19,18
1FNSBK06,0,41,19,63,56
1FDMEH50,0,13,8,34,20
1FDJLO05,0,28,12,43,43
1FNCHT21,0,34,20,20,38
1RDNAMR01,0,26,5,30,29
1FNRAJ28,0,12,0,74,11
1FNDAU15,0,26,6,9,5
1FNDHO02,0,10,0,0,19
1RDDMUM30,0,13,2,10,13
1RDNLUC30,0,21,1,9,21
1FNMRD10,0,9,1,5,10
1FDBHL33,0,17,7,37,20
1FNJDP39,0,55,8,44,67
1FNJUN09,0,8,0,2,7
3CRRJBK05,0,92,4,84,65
1FDJAI69,0,4,10,0,38
1FNBHI05,0,11,6,14,28
1FNRAJ24,0,52,3,29,17
1FNSBK09,0,14,3,11,16
1FNKRI07,0,18,8,15,21
1RDNBOM12,0,15,10,16,20
1FNMEH34,0,10,6,9,3
1FNJMG38,0,17,2,15,8
1FNRAJ47,0,6,0,3,4
1CRWBKL501,0,16,5,23,30
1CRWBPN02,0,20,9,53,34
1FNUNO08,0,13,4,21,24
1FNDAU17,0,29,10,15,148
1RDNKOL55,0,8,0,7,9
1FNBIK03,0,16,2,22,13
1RDNMHG01,0,4,0,6,9
1RDWBOM23,0,70,7,42,67
1FDBDN06,0,8,9,30,50
1FDBOM412,0,17,8,28,34
1FNJAI59,0,14,0,17,10
1FNKOH03,0,17,2,16,19
1FNSUL12,0,25,6,31,34
1FNSUL48,0,13,3,19,20
1FNSUL49,0,8,3,17,10
1FDBOM194,0,10,8,21,29
1FNPTP15,0,7,10,42,25
1RDWANA12,0,11,0,17,34
1FWBIK43,0,28,5,30,62
1FNBOM84,0,17,5,13,17
1FNAMT29,0,26,10,17,13
1RDWHMP02,0,40,4,77,73
1FNAHM75,0,19,3,5,8
1CRTRWT01,0,26,3,59,37
1FDBOM200,0,29,9,55,84
1FDKUS03,0,131,36,114,133
1CRRJAJ04,0,44,6,82,95
1FDJLR02,0,82,15,68,59
1FNNDA02,0,26,15,34,58
1FDBNK14,0,45,10,27,20
1FDBOM149,0,11,1,92,19
1FNSAB01,0,3,0,13,31
1FNBOM100,0,77,11,37,45
1FDBOM142,0,40,5,21,25
1FDBOM293,0,1,6,81,11
1FDBOM267,0,33,6,29,15
1FNKCC16,0,8,2,4,6
1FNKHD18,0,10,6,16,7
1FNHAN05,0,112,43,83,24
1RDWJAI29,0,40,8,35,61
1RDNBHJ01,0,39,8,39,39
1FNHAN15,0,26,3,28,27
1FNFTP03,0,45,35,60,56
1FNJUN10,0,13,3,15,14
1FNKOT46,0,32,2,44,20
1RDNKAN20,0,24,2,21,21
